,covariate,oesophagus_theta,oesophagus_theta_0.025,oesophagus_theta_0.975,stomach_theta,stomach_theta_0.025,stomach_theta_0.975,colorectal_theta,colorectal_theta_0.025,colorectal_theta_0.975,liver_theta,liver_theta_0.025,liver_theta_0.975,pancreas_theta,pancreas_theta_0.025,pancreas_theta_0.975,lung_theta,lung_theta_0.025,lung_theta_0.975,melanoma_theta,melanoma_theta_0.025,melanoma_theta_0.975,breast_theta,breast_theta_0.025,breast_theta_0.975,cervix_uteri_theta,cervix_uteri_theta_0.025,cervix_uteri_theta_0.975,corpus_uteri_theta,corpus_uteri_theta_0.025,corpus_uteri_theta_0.975,ovary_theta,ovary_theta_0.025,ovary_theta_0.975,prostate_theta,prostate_theta_0.025,prostate_theta_0.975,testis_theta,testis_theta_0.025,testis_theta_0.975,kidney_theta,kidney_theta_0.025,kidney_theta_0.975,bladder_theta,bladder_theta_0.025,bladder_theta_0.975,brain_theta,brain_theta_0.025,brain_theta_0.975,thyroid_theta,thyroid_theta_0.025,thyroid_theta_0.975,non_hodgkin_lymphoma_theta,non_hodgkin_lymphoma_theta_0.025,non_hodgkin_lymphoma_theta_0.975,multiple_myeloma_theta,multiple_myeloma_theta_0.025,multiple_myeloma_theta_0.975,AML_theta,AML_theta_0.025,AML_theta_0.975,other_theta,other_theta_0.025,other_theta_0.975,death_theta,death_theta_0.025,death_theta_0.975
858,M32 Systemic lupus erythematosus,0.01720617152750492,-0.18021009862422943,0.21462249755859375,-0.012822014279663563,-0.20998750627040863,0.18434350192546844,-0.011115222238004208,-0.20623527467250824,0.18400488793849945,0.004104036837816238,-0.19337375462055206,0.20158186554908752,0.011479164473712444,-0.18579766154289246,0.20875604450702667,0.06463777273893356,-0.1355280876159668,0.2648036777973175,0.01579124480485916,-0.18094655871391296,0.21252909302711487,-0.05037994682788849,-0.24596290290355682,0.14520305395126343,0.011492758058011532,-0.18656566739082336,0.20955123007297516,-0.0006338885868899524,-0.19740384817123413,0.19613610208034515,-0.007855365984141827,-0.2039816528558731,0.1882709562778473,-0.0073189386166632175,-0.20324157178401947,0.18860375881195068,0.006330587901175022,-0.19122405350208282,0.2038852870464325,-0.015910886228084564,-0.21266204118728638,0.18084034323692322,0.0023900894448161125,-0.19464442133903503,0.1994246542453766,-0.008419990539550781,-0.2051001489162445,0.18826021254062653,-0.007210974581539631,-0.20442822575569153,0.19000636041164398,0.14277321100234985,-0.0597398579120636,0.3452863097190857,0.009017687290906906,-0.18827959895133972,0.2063150256872177,0.026566946879029274,-0.17097654938697815,0.22411049902439117,0.03686780110001564,-0.16857926547527313,0.2423149198293686,0.09294706583023071,-0.11199295520782471,0.2978871464729309
859,M33 Dermatopolymyositis,-0.0019981535151600838,-0.1877695918083191,0.18377332389354706,0.008050068281590939,-0.17767496407032013,0.19377514719963074,0.019239438697695732,-0.16744747757911682,0.20592638850212097,0.008010998368263245,-0.17817288637161255,0.194194957613945,0.008181908167898655,-0.17771632969379425,0.1940802037715912,0.034842267632484436,-0.14955750107765198,0.21924208104610443,0.0064027863554656506,-0.17956750094890594,0.192373126745224,0.039061859250068665,-0.14840860664844513,0.22653238475322723,0.007780310697853565,-0.1781509518623352,0.19371163845062256,0.00015570889809168875,-0.18566998839378357,0.18598145246505737,0.0006622551591135561,-0.18481901288032532,0.18614357709884644,-0.014094589278101921,-0.19963215291500092,0.17144301533699036,0.011579548940062523,-0.17442335188388824,0.19758246839046478,0.007812581956386566,-0.17764148116111755,0.19326668977737427,0.0004304034519009292,-0.18520091474056244,0.1860617697238922,0.007278731558471918,-0.17876899242401123,0.19332648813724518,-0.003258069511502981,-0.18915055692195892,0.18263445794582367,0.028006739914417267,-0.1582069993019104,0.21422052383422852,0.01629161648452282,-0.1696998029947281,0.2022830843925476,0.0005397849017754197,-0.18537434935569763,0.1864539533853531,0.012689049355685711,-0.1810755431652069,0.20645368099212646,0.02444213442504406,-0.16959913074970245,0.21848344802856445
860,M34 Systemic sclerosis,0.0018341910326853395,-0.19337007403373718,0.19703848659992218,0.007383756339550018,-0.18778115510940552,0.20254871249198914,-0.037809669971466064,-0.23214036226272583,0.1565210521221161,0.014346393756568432,-0.18065443634986877,0.20934724807739258,0.01842663809657097,-0.1769913285970688,0.2138446718454361,0.048804379999637604,-0.1450364887714386,0.242645263671875,0.009168683551251888,-0.18581634759902954,0.20415379106998444,-0.04250131547451019,-0.2371307611465454,0.1521281749010086,0.017154116183519363,-0.1786290407180786,0.21293731033802032,0.01354316994547844,-0.18179364502429962,0.20888003706932068,0.025323785841464996,-0.17029207944869995,0.2209397256374359,-0.006057652644813061,-0.20120176672935486,0.18908651173114777,-0.006693900562822819,-0.20233777165412903,0.18895001709461212,-0.013717438094317913,-0.20935651659965515,0.18192169070243835,0.0032430565916001797,-0.19229814410209656,0.19878430664539337,0.018650667741894722,-0.17672570049762726,0.21402709186077118,-0.004005399998277426,-0.1995479315519333,0.19153720140457153,0.0010768421925604343,-0.1942611038684845,0.19641484320163727,0.01389988511800766,-0.18185138702392578,0.20965120196342468,0.004799309186637402,-0.190610870718956,0.20020951330661774,0.001505112973973155,-0.20217444002628326,0.2051846981048584,0.0915224552154541,-0.11214511096477509,0.29519009590148926
861,M35 Other systemic involvement of connective tissue,-0.0014666600618511438,-0.18439032137393951,0.1814570426940918,0.03822338208556175,-0.14327524602413177,0.21972206234931946,-0.018223300576210022,-0.18722130358219147,0.150774747133255,-0.08209224790334702,-0.2701301574707031,0.10594569891691208,-0.03469100594520569,-0.21678879857063293,0.14740683138370514,-0.2300906628370285,-0.4086703062057495,-0.05151098966598511,-0.026715049520134926,-0.20547610521316528,0.15204603970050812,-0.09584145247936249,-0.263571560382843,0.07188868522644043,0.0433814711868763,-0.14195039868354797,0.22871340811252594,-0.030430955812335014,-0.21266627311706543,0.15180440247058868,0.024838771671056747,-0.15757541358470917,0.20725300908088684,-0.00860066432505846,-0.18384744226932526,0.16664615273475647,0.011262752115726471,-0.17444348335266113,0.19696903228759766,0.00929870642721653,-0.17330242693424225,0.19189991056919098,-0.07072193920612335,-0.25577396154403687,0.11433015763759613,0.002219812013208866,-0.1795632690191269,0.18400293588638306,-0.025376303121447563,-0.2108733057975769,0.16012074053287506,0.04131774231791496,-0.1432519257068634,0.2258874475955963,-0.0048965588212013245,-0.18852859735488892,0.17873552441596985,0.03221284970641136,-0.1528146117925644,0.2172403633594513,0.04217007756233215,-0.14926894009113312,0.2336091548204422,0.011180016212165356,-0.17619013786315918,0.19855022430419922
862,M36 Systemic disorders of connective tissue in diseases classified elsewhere,0.003671973245218396,-0.17610090970993042,0.18344490230083466,-0.0012354979990050197,-0.18116553127765656,0.17869459092617035,-0.0046642255038022995,-0.18446902930736542,0.1751406043767929,-0.0006856888066977262,-0.1807025521993637,0.1793312132358551,-0.008332193829119205,-0.188466414809227,0.17180205881595612,0.007138598244637251,-0.1723981648683548,0.18667539954185486,0.0010403086198493838,-0.17873694002628326,0.1808176040649414,0.006784694269299507,-0.17267553508281708,0.18624496459960938,0.0034321583807468414,-0.1768241822719574,0.18368855118751526,-0.00014209676010068506,-0.18004556000232697,0.17976140975952148,-0.0030517878476530313,-0.1829724907875061,0.1768689602613449,0.003550001885741949,-0.17603757977485657,0.18313764035701752,0.0019642591942101717,-0.17790940403938293,0.18183796107769012,-0.001531048328615725,-0.18148833513259888,0.17842629551887512,-0.0005057270172983408,-0.18041515350341797,0.17940373718738556,-0.00048433771007694304,-0.18051184713840485,0.17954322695732117,0.003455208381637931,-0.17630712687969208,0.1832175850868225,0.0011229811934754252,-0.17888377606868744,0.18112978339195251,0.0013004173524677753,-0.1788087785243988,0.18140967190265656,-0.002799142384901643,-0.1828053891658783,0.17720715701580048,-0.005692255683243275,-0.1931542456150055,0.18176977336406708,-0.003937324043363333,-0.19146467745304108,0.1835900843143463
863,M40 Kyphosis and lordosis,0.004293882753700018,-0.19115927815437317,0.19974711537361145,-0.009952791035175323,-0.20569762587547302,0.18579211831092834,0.01759479008615017,-0.17394177615642548,0.2091314047574997,0.003994868136942387,-0.19203436374664307,0.20002412796020508,0.003502385690808296,-0.19203265011310577,0.19903747737407684,0.019856486469507217,-0.16883917152881622,0.20855218172073364,0.0031954459846019745,-0.1921290159225464,0.19851996004581451,0.030645564198493958,-0.15957489609718323,0.22086608409881592,-0.015411298722028732,-0.21169760823249817,0.1808750331401825,-0.016331683844327927,-0.2129383385181427,0.18027500808238983,0.015201565809547901,-0.1800547093153,0.210457906126976,0.008833974599838257,-0.18333493173122406,0.20100292563438416,0.009676480665802956,-0.18654009699821472,0.2058931440114975,0.007868891581892967,-0.1875438541173935,0.2032816857099533,0.011706807650625706,-0.185067817568779,0.20848149061203003,0.004516908433288336,-0.1918243020772934,0.20085817575454712,0.007475062273442745,-0.1887786090373993,0.2037288099527359,0.03529512509703636,-0.15989941358566284,0.23048974573612213,-0.004228796809911728,-0.20037026703357697,0.1919127106666565,-0.012164827436208725,-0.20865292847156525,0.18432332575321198,-0.006513879168778658,-0.21076169610023499,0.19773399829864502,0.0535459965467453,-0.14985428750514984,0.256946325302124
864,M41 Scoliosis,0.03823022171854973,-0.13992711901664734,0.21638759970664978,0.03468533605337143,-0.14246830344200134,0.21183902025222778,0.07826396822929382,-0.10071875154972076,0.257246732711792,0.0325285904109478,-0.14582905173301697,0.21088629961013794,0.024419255554676056,-0.1526491641998291,0.2014877200126648,-0.030201703310012817,-0.20213639736175537,0.14173303544521332,-0.05819341167807579,-0.23774394392967224,0.12135715782642365,0.10207630693912506,-0.06632761657238007,0.27048027515411377,-0.03055327944457531,-0.20856305956840515,0.14745654165744781,-0.03719615936279297,-0.2148168385028839,0.14042456448078156,-0.003797297365963459,-0.18108223378658295,0.17348769307136536,0.026077760383486748,-0.15010163187980652,0.2022571861743927,0.024572711437940598,-0.1534903645515442,0.20263583958148956,-0.02106122113764286,-0.19742844998836517,0.15530604124069214,-0.012830303981900215,-0.19025862216949463,0.16459806263446808,-0.002288246527314186,-0.17980726063251495,0.17523080110549927,0.027298232540488243,-0.15050771832466125,0.20510420203208923,-0.01644155941903591,-0.1943281888961792,0.16144511103630066,-0.016221916303038597,-0.19376620650291443,0.1613224446773529,-0.0056538768112659454,-0.183330699801445,0.1720229983329773,0.0014771142741665244,-0.18333525955677032,0.18628951907157898,0.13130629062652588,-0.05204899609088898,0.3146616220474243
865,M42 Spinal osteochondrosis,0.021244879812002182,-0.18739540874958038,0.2298852503299713,-0.006515619345009327,-0.2131219208240509,0.20009073615074158,0.058194003999233246,-0.148191899061203,0.26457998156547546,0.04231279715895653,-0.16627801954746246,0.2509036660194397,0.021018296480178833,-0.1860799789428711,0.22811661660671234,0.04382985085248947,-0.15447667241096497,0.24213644862174988,0.028125617653131485,-0.18000996112823486,0.236261248588562,0.01270312536507845,-0.19124752283096313,0.21665380895137787,0.03857992962002754,-0.1704084426164627,0.24756835401058197,-0.0261999424546957,-0.23486916720867157,0.18246935307979584,0.02093261294066906,-0.1870487630367279,0.2289140373468399,0.07961674779653549,-0.12790924310684204,0.2871427834033966,-0.010763268917798996,-0.21860145032405853,0.1970749795436859,-0.009446506388485432,-0.21732918918132782,0.19843624532222748,-0.006485958117991686,-0.21350924670696259,0.20053738355636597,-0.013391472399234772,-0.2213895618915558,0.1946066915988922,-0.014674539677798748,-0.2232452630996704,0.19389621913433075,0.014941912144422531,-0.19189134240150452,0.22177520394325256,0.003245103871449828,-0.2047472596168518,0.21123749017715454,-0.011735478416085243,-0.22008119523525238,0.19661027193069458,-0.006687719374895096,-0.22362785041332245,0.21025246381759644,0.02016781084239483,-0.1956135481595993,0.23594921827316284
866,M43 Other deforming dorsopathies,-0.04041387513279915,-0.23133978247642517,0.15051208436489105,-0.02354830503463745,-0.21387405693531036,0.16677750647068024,-0.05443386733531952,-0.23991350829601288,0.13104583323001862,0.00999616552144289,-0.1799912005662918,0.19998356699943542,0.032649390399456024,-0.15704330801963806,0.22234216332435608,0.07877162843942642,-0.1002020463347435,0.2577453553676605,0.03743903711438179,-0.1496218889951706,0.22450001537799835,0.09293777495622635,-0.09206283837556839,0.27793845534324646,-0.047084540128707886,-0.23852136731147766,0.14435231685638428,0.02905593439936638,-0.1607610285282135,0.21887296438217163,-0.015009120106697083,-0.20414896309375763,0.17413075268268585,0.01678813435137272,-0.16764387488365173,0.20122021436691284,-0.005630660802125931,-0.19642037153244019,0.1851591020822525,0.012425911612808704,-0.17635367810726166,0.2012055516242981,-0.008860857225954533,-0.19757194817066193,0.1798502802848816,0.01888790726661682,-0.1708061248064041,0.20858196914196014,-0.013011466711759567,-0.20379118621349335,0.1777683049440384,0.018269464373588562,-0.17029625177383423,0.20683522522449493,0.00867556780576706,-0.18152859807014465,0.19887977838516235,0.015955563634634018,-0.17524354159832,0.20715473592281342,0.0010417819721624255,-0.19708223640918732,0.19916588068008423,0.01521686278283596,-0.18172001838684082,0.21215379238128662
867,M45 Ankylosing spondylitis,0.005907384213060141,-0.17863209545612335,0.1904469132423401,-0.012777561321854591,-0.19764059782028198,0.17208552360534668,-0.045072805136442184,-0.23006461560726166,0.13991904258728027,-0.007084718905389309,-0.1917167752981186,0.1775473952293396,-0.006960752420127392,-0.19175709784030914,0.1778356432914734,-0.04501783475279808,-0.23238955438137054,0.14235392212867737,0.01987801119685173,-0.16467803716659546,0.2044341117143631,-0.029510991647839546,-0.21574465930461884,0.15672272443771362,-0.01414811983704567,-0.1991882175207138,0.17089203000068665,-0.004842767957597971,-0.18926358222961426,0.17957806587219238,-0.01081332191824913,-0.1956331580877304,0.17400655150413513,0.01476740837097168,-0.16619649529457092,0.19573134183883667,0.02446557581424713,-0.16029806435108185,0.2092292606830597,0.0074161747470498085,-0.17747952044010162,0.19231191277503967,-0.011302970349788666,-0.1962510347366333,0.17364513874053955,0.00756802735850215,-0.17731256783008575,0.1924486756324768,-0.00814422219991684,-0.1933859884738922,0.17709758877754211,-0.013468276709318161,-0.197484090924263,0.17054757475852966,0.0038588871248066425,-0.18119274079799652,0.188910573720932,-0.002128324704244733,-0.18705438077449799,0.18279780447483063,0.0072375875897705555,-0.18514534831047058,0.1996205598115921,0.08072374761104584,-0.11157946288585663,0.2730270028114319
868,M46 Other inflammatory spondylopathies,-0.010881057009100914,-0.19261537492275238,0.17085331678390503,-0.010833117179572582,-0.19203054904937744,0.1703643649816513,-0.010736428201198578,-0.19150769710540771,0.17003488540649414,0.017547251656651497,-0.16520485281944275,0.20029939711093903,0.0004311543598305434,-0.18136607110500336,0.18222841620445251,-0.0562727153301239,-0.23623870313167572,0.12369333207607269,-0.009180223569273949,-0.19056446850299835,0.17220407724380493,0.032289255410432816,-0.14808718860149384,0.21266572177410126,-0.0014187792548909783,-0.1831137239933014,0.18027618527412415,0.004777912516146898,-0.17662309110164642,0.18617895245552063,0.008719606325030327,-0.17371320724487305,0.19115246832370758,0.0004398019809741527,-0.1796405166387558,0.1805201768875122,0.010560080409049988,-0.17112235724925995,0.1922425776720047,0.019942400977015495,-0.16130413115024567,0.20118898153305054,-0.00018024822929874063,-0.18087273836135864,0.18051229417324066,-0.006168663967400789,-0.18805566430091858,0.17571839690208435,0.0021937245037406683,-0.17961342632770538,0.1840009093284607,0.0024015852250158787,-0.17934565246105194,0.1841488778591156,0.015102865174412727,-0.16678069531917572,0.19698646664619446,-0.0007483842200599611,-0.18265295028686523,0.1811562329530716,0.016068410128355026,-0.17327657341957092,0.20541344583034515,-0.010238616727292538,-0.19895723462104797,0.17848004400730133
869,M47 Spondylosis,0.022277064621448517,-0.16257569193840027,0.20712989568710327,-0.011975608766078949,-0.1964522898197174,0.1725011169910431,-0.10083507746458054,-0.2654704451560974,0.06380034238100052,0.12291774153709412,-0.07230889797210693,0.31814444065093994,-0.0008778233896009624,-0.18085993826389313,0.17910432815551758,0.086487777531147,-0.0600309744477272,0.2330065667629242,0.0035115592181682587,-0.18364489078521729,0.19066806137561798,-0.05780207738280296,-0.21467804908752441,0.09907393157482147,-0.01899110898375511,-0.2109200656414032,0.17293789982795715,-0.11018029600381851,-0.30476710200309753,0.08440656214952469,-0.0648859515786171,-0.25815239548683167,0.12838053703308105,-0.037514906376600266,-0.19718480110168457,0.12215502560138702,-0.03365536779165268,-0.22776192426681519,0.1604512333869934,-0.024102384224534035,-0.2074097841978073,0.15920506417751312,-0.002917664125561714,-0.18185780942440033,0.17602252960205078,-0.02210552990436554,-0.21023046970367432,0.16601945459842682,0.0005387385608628392,-0.19146445393562317,0.19254198670387268,-0.013338511809706688,-0.19500663876533508,0.16832967102527618,-0.05503585562109947,-0.2463781237602234,0.13630644977092743,0.01114350650459528,-0.18002936244010925,0.20231644809246063,-0.013660913333296776,-0.21201935410499573,0.18469758331775665,-0.010187841020524502,-0.20034052431583405,0.17996491491794586
870,M48 Other spondylopathies,0.023777078837156296,-0.1502123475074768,0.19776655733585358,0.06479063630104065,-0.1121571958065033,0.24173851311206818,-0.02900376357138157,-0.18938885629177094,0.13138136267662048,-0.008099117316305637,-0.1840323507785797,0.16783414781093597,-0.010209795087575912,-0.18072527647018433,0.1603057086467743,0.07613946497440338,-0.06869681179523468,0.22097577154636383,0.010976140387356281,-0.16114836931228638,0.18310068547725677,0.04511282593011856,-0.11507012695074081,0.20529583096504211,-0.048065971583127975,-0.22829177975654602,0.13215987384319305,0.015694862231612206,-0.1609847992658615,0.19237454235553741,0.004703423008322716,-0.1700013279914856,0.1794082075357437,0.06020645424723625,-0.09603588283061981,0.2164488434791565,-0.01119909342378378,-0.19015274941921234,0.1677546203136444,-0.019550858065485954,-0.19341398775577545,0.15431232750415802,-0.006342045497149229,-0.17732302844524384,0.16463898122310638,-0.06455842405557632,-0.24258965253829956,0.1134728267788887,0.0031593062449246645,-0.17445629835128784,0.18077494204044342,-0.049392130225896835,-0.2215176224708557,0.12273338437080383,-0.0028089627157896757,-0.1792243868112564,0.1736065149307251,-0.005993845872581005,-0.18316783010959625,0.17118018865585327,0.05352184176445007,-0.12957167625427246,0.23661541938781738,-0.12098310142755508,-0.3030300736427307,0.06106390804052353
